id , user1, user2
14588 , 577 , 1286673
14589 , 1574187 , 1143874
14590 , 459883 , 4049
14591 , 898369 , 1647143
14592 , 600815 , 852240
14593 , 881876 , 1255268
14594 , 297647 , 12486
14595 , 175111 , 2013
14596 , 1833432 , 1082326
14597 , 1707497 , 6828
14598 , 974906 , 13649
14599 , 3643 , 13329
14600 , 717164 , 1792799
14601 , 7733 , 1821910
14602 , 903564 , 224414
14603 , 1464818 , 376705
14604 , 569361 , 674545
14605 , 1873 , 900621
14606 , 1406922 , 6732
14607 , 1967978 , 2821
14608 , 883066 , 14113
14609 , 1553892 , 1959
14610 , 233530 , 1877
14611 , 1501589 , 1806910
14612 , 790162 , 5108
14613 , 170247 , 11559
14614 , 182253 , 11498
14615 , 1858346 , 431702
14616 , 1198741 , 962560
14617 , 1749211 , 2608
14618 , 377437 , 1527447
14619 , 1551756 , 3806
14620 , 361376 , 756
14621 , 278576 , 3755
14622 , 1027093 , 470
14623 , 815724 , 1852242
14624 , 802715 , 921243
14625 , 1314814 , 194123
14626 , 1578678 , 9355
14627 , 5926 , 1568555
14628 , 6644 , 10094
14629 , 1203913 , 1135845
14630 , 751151 , 12039
14631 , 12125 , 1824264
14632 , 1632335 , 202992
14633 , 1415745 , 10864
14634 , 1178185 , 4562
14635 , 781581 , 5689
14636 , 1185619 , 147
14637 , 2024347 , 1642344
14638 , 1254864 , 2362
14639 , 85559 , 1659405
14640 , 1124508 , 33572
14641 , 30714 , 9939
14642 , 1578723 , 3033
14643 , 690682 , 7048
14644 , 1550590 , 413866
14645 , 2309 , 1507847
14646 , 6921 , 1690594
14647 , 1888023 , 629165
14648 , 620796 , 11011
14649 , 939514 , 12727
14650 , 9855 , 1340139
14651 , 102534 , 9486
14652 , 1332720 , 6826
14653 , 1392042 , 726120
14654 , 1517643 , 1458928
14655 , 1513452 , 14451
14656 , 2198 , 1278730
14657 , 270005 , 197753
14658 , 441 , 12394
14659 , 499691 , 1571499
14660 , 1929456 , 8106
14661 , 1200964 , 13910
14662 , 4490 , 577827
14663 , 1361767 , 470
14664 , 1128704 , 1304
14665 , 1423938 , 764877
14666 , 262923 , 1384592
14667 , 767 , 606822
14668 , 383785 , 89511
14669 , 1522659 , 363
14670 , 1344944 , 1638552
14671 , 793042 , 802
14672 , 486296 , 713582
14673 , 1527111 , 8503
14674 , 1465758 , 2362
14675 , 114835 , 1308873
14676 , 1177182 , 9687
14677 , 1827949 , 750928
14678 , 1455818 , 2040878
14679 , 907472 , 6459
14680 , 216432 , 1155716
14681 , 612312 , 329639
14682 , 354686 , 1762
14683 , 1969857 , 782
14684 , 340816 , 4606
14685 , 1651605 , 1657
14686 , 1159165 , 483
14687 , 1085481 , 911
14688 , 1041507 , 6371
14689 , 4562 , 2444
14690 , 2048965 , 10705
14691 , 1805612 , 824
14692 , 1291995 , 3033
14693 , 259817 , 7375
14694 , 7376 , 1587983
14695 , 876993 , 6392
14696 , 165055 , 1817745
14697 , 1244184 , 616
14698 , 586860 , 9739
14699 , 1946817 , 1826707
14700 , 4340 , 588292
14701 , 1577714 , 1640266
14702 , 1773182 , 11547
14703 , 1870390 , 27
14704 , 314243 , 10812
14705 , 1166224 , 2588
14706 , 319270 , 13848
14707 , 828722 , 10349
14708 , 768608 , 2608
14709 , 1453497 , 7311
14710 , 1280173 , 13954
14711 , 1634813 , 2473
14712 , 127136 , 881702
14713 , 520699 , 10662
14714 , 652478 , 1052206
14715 , 233141 , 3968
14716 , 470336 , 3800
14717 , 1691940 , 7226
14718 , 573108 , 255
14719 , 3671 , 1520858
14720 , 1354195 , 473
14721 , 434251 , 4986
14722 , 464084 , 13794
14723 , 1515253 , 2345
14724 , 514805 , 7689
14725 , 1703110 , 9286
14726 , 681919 , 9082
14727 , 1524976 , 13912
14728 , 738218 , 2460
14729 , 81069 , 727457
14730 , 39485 , 8556
14731 , 617788 , 3833
14732 , 1464441 , 8222
14733 , 2036798 , 9598
14734 , 774835 , 10985
14735 , 215892 , 6732
14736 , 121169 , 8993
14737 , 1520659 , 132446
14738 , 9793 , 8001
14739 , 8129 , 407456
14740 , 520699 , 1333994
14741 , 539537 , 6216
14742 , 707243 , 11808
14743 , 1656576 , 365
14744 , 4025 , 1233383
14745 , 855203 , 1242
14746 , 566689 , 728
14747 , 1569561 , 7695
14748 , 1474600 , 1659040
14749 , 208683 , 7721
14750 , 1673920 , 577
14751 , 164661 , 1760349
14752 , 997394 , 321811
14753 , 338316 , 65
14754 , 1798808 , 6304
14755 , 104379 , 1618
14756 , 10790 , 2026824
14757 , 1601 , 697586
14758 , 1972760 , 1959
14759 , 125291 , 1271
14760 , 486296 , 2070
14761 , 1766691 , 363
14762 , 932684 , 13910
14763 , 1646977 , 710677
14764 , 540526 , 373916
14765 , 28531 , 360
14766 , 401150 , 1928896
14767 , 6713 , 14107
14768 , 1208825 , 13625
14769 , 493156 , 43
14770 , 1872217 , 13627
14771 , 633364 , 1203917
14772 , 212025 , 3617
14773 , 489429 , 4705
14774 , 2008701 , 14104
14775 , 1756521 , 11926
14776 , 1973067 , 6473
14777 , 2051262 , 2775
14778 , 14237 , 1408146
14779 , 406169 , 6395
14780 , 9797 , 1640304
14781 , 260746 , 140
14782 , 529823 , 6235
14783 , 899136 , 14021
14784 , 1119791 , 1814528
14785 , 1216850 , 248564
14786 , 1193157 , 2013
14787 , 1561174 , 1932242
14788 , 761471 , 5177
14789 , 599618 , 10646
14790 , 1826977 , 6794
14791 , 11246 , 1680273
14792 , 1535141 , 659
14793 , 256659 , 11892
14794 , 1734677 , 3179
14795 , 294316 , 1619642
14796 , 164511 , 7116
14797 , 75075 , 6714
14798 , 1906096 , 8634
14799 , 1873715 , 597965
14800 , 1440200 , 6649
14801 , 1598522 , 186
14802 , 705821 , 7678
14803 , 1751050 , 1959
14804 , 839455 , 226545
14805 , 710677 , 58
14806 , 31591 , 530917
14807 , 1624575 , 14321
14808 , 835039 , 802
14809 , 249476 , 583049
14810 , 266060 , 8313
14811 , 397184 , 186
14812 , 834668 , 1448090
14813 , 933083 , 1630842
14814 , 463772 , 7040
14815 , 6723 , 8866
14816 , 1426834 , 4252
14817 , 1857997 , 1304
14818 , 1689810 , 577
14819 , 1177852 , 978761
14820 , 1420816 , 7006
14821 , 1470964 , 1300
14822 , 1139346 , 1283469
14823 , 548533 , 1568248
14824 , 359000 , 5689
14825 , 2030591 , 13627
14826 , 1693804 , 11892
14827 , 38119 , 10415
14828 , 1248068 , 2085
14829 , 263256 , 10833
14830 , 1250534 , 2056
14831 , 1672512 , 13184
14832 , 1198741 , 1048785
14833 , 1014563 , 12231
14834 , 1327665 , 2935
14835 , 1448996 , 3032
14836 , 758383 , 5432
14837 , 1675857 , 5822
14838 , 7461 , 5854
14839 , 2333 , 1464045
14840 , 590337 , 225459
14841 , 1398020 , 6971
14842 , 1893593 , 1517579
14843 , 9488 , 1108152
14844 , 1756385 , 235
14845 , 293180 , 5344
14846 , 1719029 , 13743
14847 , 958145 , 1267
14848 , 688662 , 9846
14849 , 1731651 , 518853
14850 , 542933 , 1593
14851 , 799314 , 341257
14852 , 1783661 , 14451
14853 , 542532 , 2056
14854 , 1640304 , 10191
14855 , 1916066 , 575503
14856 , 1026221 , 7900
14857 , 681582 , 885482
14858 , 1683703 , 1548277
14859 , 672758 , 10762
14860 , 1619543 , 2473
14861 , 1446855 , 1447546
14862 , 2033594 , 395238
14863 , 870442 , 1304
14864 , 5115 , 3735
14865 , 226745 , 5466
14866 , 730820 , 66854
14867 , 865475 , 6371
14868 , 1879444 , 513
14869 , 1803563 , 5689
14870 , 905456 , 7775
14871 , 524887 , 577
14872 , 2004389 , 2007927
14873 , 1263285 , 4453
14874 , 306597 , 1236935
14875 , 780240 , 281646
14876 , 344748 , 4640
14877 , 1744490 , 6612
14878 , 4068 , 525151
14879 , 1513327 , 8240
14880 , 924344 , 10464
14881 , 312614 , 960
14882 , 2050138 , 848874
14883 , 539267 , 12719
14884 , 401312 , 14451
14885 , 13879 , 90233
14886 , 2000302 , 8170
14887 , 1372723 , 1058222
14888 , 1009288 , 387
14889 , 1097172 , 1631709
14890 , 2043916 , 1094325
14891 , 696092 , 2839
14892 , 316215 , 1725376
14893 , 658049 , 10039
14894 , 212461 , 1031
14895 , 348 , 696092
14896 , 1803726 , 758132
14897 , 1284752 , 5646
14898 , 651901 , 2608
14899 , 228 , 1121422
14900 , 578280 , 737146
14901 , 1466432 , 1722
14902 , 9315 , 1821269
14903 , 1107648 , 1421934
14904 , 1369223 , 1115
14905 , 903574 , 2522
14906 , 14321 , 3514
14907 , 55940 , 5292
14908 , 212219 , 2085
14909 , 767995 , 2839
14910 , 1887856 , 187184
14911 , 215928 , 1584188
14912 , 1048631 , 671
14913 , 31591 , 3044
14914 , 1941546 , 1512
14915 , 6141 , 11279
14916 , 254640 , 3700
14917 , 509780 , 872537
14918 , 1305059 , 1111
14919 , 896007 , 1228216
14920 , 13853 , 1885
14921 , 328495 , 1121422
14922 , 905921 , 4460
14923 , 3795 , 535363
14924 , 4025 , 1573528
14925 , 979136 , 255
14926 , 598184 , 11804
14927 , 78317 , 5689
14928 , 354788 , 5154
14929 , 1301201 , 2343
14930 , 1156021 , 1213170
14931 , 203027 , 1304
14932 , 739618 , 10004
14933 , 548533 , 2610
14934 , 1179287 , 363
14935 , 1251298 , 1641092
14936 , 1097074 , 2977
14937 , 916583 , 1650
14938 , 156935 , 1304
14939 , 346896 , 156935
14940 , 1039852 , 6473
14941 , 1408146 , 13945
14942 , 374222 , 10714
14943 , 922692 , 6301
14944 , 1867579 , 4767
14945 , 1723970 , 4642
14946 , 1304482 , 1885250
14947 , 804248 , 802
14948 , 1731472 , 853478
14949 , 1877075 , 10272
14950 , 253411 , 6591
14951 , 1626473 , 1809660
14952 , 899756 , 1875941
14953 , 864165 , 9740
14954 , 89424 , 470
14955 , 1301115 , 877
14956 , 407456 , 1078
14957 , 216265 , 1449357
14958 , 1372438 , 4630
14959 , 1863431 , 14451
14960 , 114137 , 2024424
14961 , 11465 , 1993636
14962 , 1938365 , 8861
14963 , 1268873 , 9687
14964 , 1907911 , 2020
14965 , 14376 , 936862
14966 , 656398 , 2468
14967 , 1596425 , 2000301
14968 , 153526 , 1186581
14969 , 1760637 , 403272
14970 , 1520040 , 4210
14971 , 1216771 , 1413
14972 , 1183335 , 10151
14973 , 1924862 , 8001
14974 , 1118432 , 1514530
14975 , 858383 , 1993425
14976 , 354686 , 4642
14977 , 182510 , 1657
14978 , 665 , 4611
14979 , 320068 , 73312
14980 , 1849102 , 2936
14981 , 1575586 , 9705
14982 , 440996 , 221
14983 , 938125 , 443
14984 , 1500837 , 195
14985 , 821108 , 9137
14986 , 523861 , 9814
14987 , 1197599 , 1181
14988 , 1687726 , 9835
14989 , 1679704 , 532989
14990 , 588591 , 13945
14991 , 583751 , 1062737
14992 , 1009030 , 8412
14993 , 1758456 , 10527
14994 , 468450 , 1523
14995 , 917708 , 14070
14996 , 1946817 , 4252
14997 , 1195573 , 585418
14998 , 1096857 , 507
14999 , 1201982 , 1517643
15000 , 217764 , 177380
15001 , 299041 , 1295905
15002 , 522142 , 5325
15003 , 564141 , 2839
15004 , 522414 , 756
15005 , 1147328 , 923
15006 , 1432740 , 826
15007 , 418607 , 10803
15008 , 6215 , 300000
15009 , 312468 , 14451
15010 , 557004 , 1429299
15011 , 347629 , 320
15012 , 156243 , 9678
15013 , 249324 , 824
15014 , 932414 , 9347
15015 , 7400 , 1947511
15016 , 1487608 , 6486
15017 , 2444 , 5629
15018 , 670527 , 10548
15019 , 1920430 , 12461
15020 , 374512 , 13
15021 , 632606 , 2023457
15022 , 600815 , 3159
15023 , 40174 , 12221
15024 , 1399365 , 1988013
15025 , 227670 , 12462
15026 , 82559 , 1449
15027 , 1447201 , 10424
15028 , 1231966 , 1959
15029 , 1803575 , 7048
15030 , 558442 , 8488
15031 , 1505372 , 1432215
15032 , 1261990 , 255
15033 , 1367181 , 761471
15034 , 751835 , 2358
15035 , 1965742 , 447143
15036 , 205095 , 8431
15037 , 282583 , 10989
15038 , 4713 , 171789
15039 , 3882 , 9342
15040 , 899558 , 5412
15041 , 1622 , 1191050
15042 , 1581697 , 10166
15043 , 522662 , 9814
15044 , 88027 , 1709351
15045 , 153 , 1627585
15046 , 1388078 , 1847093
15047 , 828719 , 2610
15048 , 32977 , 9400
15049 , 1010828 , 1235330
15050 , 668 , 1104377
15051 , 1197263 , 1824
15052 , 7352 , 6292
15053 , 246199 , 902
15054 , 877360 , 7460
15055 , 1760 , 5097
15056 , 1781383 , 288
15057 , 13389 , 205303
15058 , 221373 , 7296
15059 , 286373 , 206558
15060 , 449249 , 13015
15061 , 295253 , 11146
15062 , 45680 , 14336
15063 , 11715 , 10035
15064 , 206181 , 1673335
15065 , 2019655 , 10181
15066 , 1382154 , 1956168
15067 , 1332588 , 2233
15068 , 179619 , 404
15069 , 1720315 , 7622
15070 , 1203345 , 1731351
15071 , 1149 , 480738
15072 , 14408 , 440996
15073 , 1586021 , 3800
15074 , 256196 , 1270
15075 , 903069 , 4049
15076 , 2038751 , 7102
15077 , 7505 , 9087
15078 , 853493 , 1490
15079 , 1156946 , 1136040
15080 , 140 , 558147
15081 , 541538 , 5540
15082 , 1388058 , 6768
15083 , 1031968 , 8188
15084 , 1639025 , 387
15085 , 1405017 , 313102
15086 , 240552 , 10499
15087 , 1845488 , 38119
15088 , 241678 , 300724
15089 , 1287411 , 503034
15090 , 1564658 , 404
15091 , 512358 , 616
15092 , 1752924 , 82
15093 , 1077212 , 2808
15094 , 1215460 , 5584
15095 , 1288592 , 14206
15096 , 1870390 , 812
15097 , 1035111 , 1949905
15098 , 970554 , 1812
15099 , 13951 , 592372
15100 , 926581 , 4876
15101 , 1345922 , 2036184
15102 , 3548 , 1464545
15103 , 1659507 , 1499367
15104 , 534498 , 1824
15105 , 1836185 , 4549
15106 , 1638145 , 4845
15107 , 1404624 , 1300
15108 , 1740667 , 362
15109 , 409318 , 1271
15110 , 1319191 , 1038642
15111 , 1501654 , 9717
15112 , 1827795 , 10790
15113 , 222952 , 1541
15114 , 796317 , 10833
15115 , 10884 , 1007099
15116 , 282768 , 470
15117 , 115419 , 946
15118 , 826148 , 2508
15119 , 1276849 , 2800
15120 , 493026 , 1270451
15121 , 917382 , 5791
15122 , 916563 , 730
15123 , 11992 , 500714
15124 , 726062 , 2839
15125 , 1082326 , 1695
15126 , 804248 , 8064
15127 , 1271563 , 1712158
15128 , 1554106 , 7908
15129 , 394650 , 10383
15130 , 1468289 , 9454
15131 , 1468260 , 7102
15132 , 4443 , 5613
15133 , 1650600 , 295
15134 , 1160891 , 7972
15135 , 2038936 , 4987
15136 , 554742 , 14308
15137 , 2030254 , 3073
15138 , 1991298 , 5699
15139 , 1264111 , 1300
15140 , 281560 , 4158
15141 , 1487238 , 513406
15142 , 1619130 , 1824
15143 , 1077155 , 577
15144 , 132186 , 1433089
15145 , 568008 , 1914618
15146 , 7930 , 1911574
15147 , 1301506 , 9183
15148 , 1605294 , 379344
15149 , 6761 , 1497208
15150 , 1522652 , 2107
15151 , 1700914 , 860139
15152 , 1041514 , 8866
15153 , 409182 , 865548
15154 , 719040 , 255
15155 , 528882 , 9082
15156 , 1804012 , 489007
15157 , 1277 , 158369
15158 , 737146 , 970841
15159 , 2016323 , 12745
15160 , 1680237 , 2070
15161 , 11620 , 13208
15162 , 921950 , 8081
15163 , 1010921 , 10910
15164 , 594210 , 11781
15165 , 129808 , 4642
15166 , 1152149 , 1702817
15167 , 319395 , 1720
15168 , 502685 , 10151
15169 , 1301692 , 5584
15170 , 1917478 , 1779445
15171 , 714018 , 14314
15172 , 1580711 , 1958813
15173 , 870416 , 235
15174 , 2021310 , 825357
15175 , 1651041 , 965
15176 , 1313132 , 2628
15177 , 825357 , 333705
15178 , 1043091 , 789737
15179 , 682628 , 1772112
15180 , 1235830 , 5441
15181 , 685056 , 4122
15182 , 679894 , 1424
15183 , 1165599 , 7241
15184 , 954991 , 1467481
15185 , 857319 , 5515
15186 , 137041 , 8349
15187 , 2471 , 165847
15188 , 946501 , 824
15189 , 325973 , 8170
15190 , 1855023 , 5689
15191 , 1823935 , 7226
15192 , 887900 , 10224
15193 , 6535 , 1277911
15194 , 6850 , 9793
15195 , 1264826 , 591272
15196 , 855349 , 6778
15197 , 87420 , 2384
15198 , 1345885 , 5476
15199 , 457617 , 6371
15200 , 541538 , 4628
15201 , 1576227 , 9183
15202 , 1799977 , 1073488
15203 , 320068 , 1085946
15204 , 1979265 , 221
15205 , 499654 , 1988
15206 , 2012499 , 367
15207 , 9024 , 505900
15208 , 629017 , 3179
15209 , 1497519 , 8170
15210 , 2027324 , 756
15211 , 953129 , 6993
15212 , 84818 , 4460
15213 , 347350 , 6467
15214 , 95427 , 664864
15215 , 170401 , 13400
15216 , 1764169 , 4660
15217 , 1057563 , 2072
15218 , 376784 , 6561
15219 , 574031 , 7864
15220 , 2006950 , 12088
15221 , 372430 , 1426357
15222 , 152214 , 571256
15223 , 1875941 , 718434
15224 , 71510 , 1193824
15225 , 1669350 , 369994
15226 , 1688970 , 13349
15227 , 1438831 , 669
15228 , 467459 , 389763
15229 , 1876906 , 6659
15230 , 1835787 , 304169
15231 , 870248 , 962394
15232 , 846474 , 1566527
15233 , 662647 , 10790
15234 , 10208 , 216678
15235 , 1629803 , 8494
15236 , 580723 , 55980
15237 , 9827 , 1781817
15238 , 1874371 , 10975
15239 , 1458309 , 10183
15240 , 39891 , 1614
15241 , 574650 , 2873
15242 , 844637 , 1197
15243 , 1908192 , 5689
15244 , 128636 , 751835
15245 , 437554 , 720
15246 , 1659278 , 1974006
15247 , 1130318 , 9001
15248 , 2033825 , 550725
15249 , 1405587 , 208923
15250 , 1864645 , 577
15251 , 85603 , 762493
15252 , 844695 , 2121
15253 , 260915 , 212025
15254 , 392219 , 1523
15255 , 299520 , 8208
15256 , 1950365 , 12719
15257 , 1881771 , 1005
15258 , 624904 , 1490814
15259 , 1426656 , 541
15260 , 958795 , 7147
15261 , 2029836 , 1703
15262 , 624842 , 58
15263 , 940241 , 8993
15264 , 1835497 , 1189
15265 , 1021400 , 6303
15266 , 508457 , 10709
15267 , 779595 , 1958
15268 , 11694 , 1419403
15269 , 1963053 , 8919
15270 , 286079 , 1716
15271 , 894539 , 1463610
15272 , 921684 , 488220
15273 , 1287618 , 997808
15274 , 1917518 , 3015
15275 , 985395 , 155
15276 , 622771 , 13645
15277 , 1285146 , 12746
15278 , 1089749 , 136495
15279 , 988267 , 765705
15280 , 509174 , 9015
15281 , 1938942 , 5182
15282 , 1587983 , 1037770
15283 , 1709337 , 360275
15284 , 649895 , 285684
15285 , 427704 , 307256
15286 , 217764 , 22852
15287 , 310237 , 4538
15288 , 1887856 , 1645348
15289 , 1005754 , 3904
15290 , 64862 , 1071025
15291 , 651445 , 10000
15292 , 965641 , 1078
15293 , 1507187 , 14097
15294 , 912145 , 733543
15295 , 1806104 , 402229
15296 , 2052227 , 8529
15297 , 374547 , 1758327
15298 , 150392 , 2
15299 , 1109270 , 8529
15300 , 1847744 , 13850
15301 , 5238 , 1776621
15302 , 1370 , 1205
15303 , 876224 , 1205519
15304 , 312664 , 1913105
15305 , 877522 , 14242
15306 , 865453 , 82
15307 , 514041 , 5482
15308 , 855349 , 1967986
15309 , 334166 , 328890
15310 , 2040709 , 14377
15311 , 1104155 , 577
15312 , 1944575 , 902
15313 , 1344975 , 4690
15314 , 2027553 , 10037
15315 , 867975 , 1304
15316 , 807780 , 14065
15317 , 1183707 , 10791
15318 , 412113 , 218182
15319 , 346967 , 768067
15320 , 430923 , 8945
15321 , 1967986 , 976334
15322 , 864571 , 1889445
15323 , 914398 , 13189
15324 , 74197 , 1533498
15325 , 1144010 , 583
15326 , 1492523 , 561921
15327 , 196826 , 856901
15328 , 1653112 , 1075
15329 , 924495 , 1033466
15330 , 1272554 , 106
15331 , 1302305 , 419
15332 , 256595 , 10383
15333 , 1796800 , 919664
15334 , 612629 , 60718
15335 , 125262 , 1058
15336 , 306181 , 2016295
15337 , 883247 , 3576
15338 , 1411848 , 541
15339 , 1435186 , 1889381
15340 , 1883689 , 902
15341 , 5412 , 1896964
15342 , 1536047 , 233516
15343 , 1626355 , 2800
15344 , 307907 , 6062
15345 , 425579 , 569482
15346 , 1960683 , 2976
15347 , 208923 , 1703180
15348 , 670291 , 12709
15349 , 1212595 , 494
15350 , 1983778 , 4735
15351 , 103092 , 960
15352 , 1284 , 8652
15353 , 1806379 , 11490
15354 , 324385 , 1555297
15355 , 574900 , 12269
15356 , 1839 , 8662
15357 , 1183335 , 3800
15358 , 1066185 , 13697
15359 , 1731472 , 501
15360 , 1668502 , 12719
15361 , 1770285 , 701893
15362 , 1290969 , 6153
15363 , 475614 , 888948
15364 , 1943962 , 14451
15365 , 1670175 , 1516465
15366 , 406925 , 80
15367 , 1440272 , 14451
15368 , 2035088 , 2234
15369 , 952485 , 82
15370 , 241780 , 10994
15371 , 617057 , 8170
15372 , 1448472 , 8529
15373 , 2020759 , 6423
15374 , 1212370 , 7154
15375 , 375306 , 3387
15376 , 970690 , 5743
15377 , 310191 , 1117
15378 , 461506 , 4462
15379 , 1439152 , 8266
15380 , 227291 , 1478286
15381 , 779916 , 5849
15382 , 617693 , 1933027
15383 , 1973854 , 4426
15384 , 186097 , 13857
15385 , 170163 , 10531
15386 , 2005015 , 7882
15387 , 11011 , 347208
15388 , 398405 , 5436
15389 , 1925345 , 1681
15390 , 1704349 , 2473
15391 , 1403093 , 11465
15392 , 1294537 , 5378
15393 , 2665 , 39485
15394 , 1442968 , 5683
15395 , 853616 , 1721
15396 , 199304 , 7368
15397 , 46212 , 6322
15398 , 817736 , 228
15399 , 1182123 , 1282470
15400 , 112242 , 9797
15401 , 1956168 , 363
15402 , 1453423 , 5540
15403 , 1020383 , 6314
15404 , 1971177 , 8529
15405 , 251334 , 2332
15406 , 1650526 , 11481
15407 , 361236 , 12810
15408 , 13081 , 259389
15409 , 1991186 , 12934
15410 , 1314963 , 420584
15411 , 1536047 , 1424
15412 , 5854 , 534213
15413 , 1385346 , 12250
15414 , 1426357 , 939549
15415 , 1008158 , 853799
15416 , 248367 , 404254
15417 , 939768 , 1955704
15418 , 1628917 , 12151
15419 , 6657 , 986333
15420 , 27 , 1806379
15421 , 1247159 , 1902757
15422 , 157667 , 627148
15423 , 1038550 , 2013
15424 , 1519451 , 3800
15425 , 1566393 , 9827
15426 , 1257822 , 12462
15427 , 1789577 , 3561
15428 , 391293 , 12690
15429 , 1740698 , 46212
15430 , 6622 , 541604
15431 , 1521459 , 1203345
15432 , 588 , 275187
15433 , 1077576 , 320255
15434 , 1090077 , 2956
15435 , 236712 , 2099
15436 , 1069386 , 2070
15437 , 51764 , 1446321
15438 , 1432909 , 5168
15439 , 1037002 , 5767
15440 , 1128704 , 6740
15441 , 1545746 , 5177
15442 , 1507187 , 1268024
15443 , 578428 , 4742
15444 , 488063 , 4206
15445 , 288217 , 1185355
15446 , 1517802 , 327
15447 , 1841939 , 12852
15448 , 1198649 , 1577141
15449 , 627434 , 1077155
15450 , 734277 , 2829
15451 , 824569 , 3192
15452 , 148761 , 1514758
15453 , 314711 , 3976
15454 , 1894425 , 13893
15455 , 1234358 , 3800
15456 , 1743653 , 255
15457 , 1272389 , 319395
15458 , 1085423 , 365
15459 , 699911 , 608200
15460 , 1436415 , 2539
15461 , 1391119 , 9163
15462 , 732650 , 13081
15463 , 1212017 , 5816
15464 , 1855932 , 73148
15465 , 65564 , 5208
15466 , 789855 , 2663
15467 , 206546 , 7554
15468 , 1687552 , 7132
15469 , 6702 , 218904
15470 , 607902 , 10483
15471 , 240101 , 2265
15472 , 450721 , 3825
15473 , 1113540 , 353639
15474 , 1500408 , 4531
15475 , 1927248 , 2840
15476 , 599017 , 1323039
15477 , 692151 , 541
15478 , 1323385 , 12000
15479 , 2122 , 633399
15480 , 12747 , 1290969
15481 , 5699 , 938711
15482 , 1454816 , 1358154
15483 , 1580677 , 5540
15484 , 527761 , 1750425
15485 , 403104 , 6857
15486 , 1011269 , 1130898
15487 , 135532 , 1797725
15488 , 2299 , 935824
15489 , 82230 , 476477
15490 , 1057680 , 7030
15491 , 1943664 , 234
15492 , 2020729 , 2473
15493 , 1423112 , 121169
15494 , 612662 , 1540
15495 , 1161370 , 13629
15496 , 60599 , 2003571
15497 , 842281 , 449292
15498 , 1416631 , 1178337
15499 , 1096852 , 468
15500 , 766992 , 1304
15501 , 1159342 , 5540
15502 , 132882 , 3392
15503 , 1447243 , 6348
15504 , 126170 , 1685355
15505 , 2020134 , 10531
15506 , 1216792 , 392887
15507 , 222241 , 1054078
15508 , 1384 , 775860
15509 , 1209880 , 889
15510 , 1577965 , 5689
15511 , 1486035 , 1945840
15512 , 441190 , 11845
15513 , 1842489 , 10072
15514 , 1978457 , 1679927
15515 , 1599655 , 902
15516 , 1095722 , 14073
15517 , 1446997 , 1523775
15518 , 1691637 , 2473
15519 , 1466775 , 7596
15520 , 1669329 , 7493
15521 , 1941678 , 1915952
15522 , 1058508 , 2152
15523 , 897930 , 756
15524 , 152697 , 965314
15525 , 1035108 , 2043214
15526 , 903123 , 8253
15527 , 1555297 , 13641
15528 , 1742743 , 332
15529 , 463701 , 4486
15530 , 345351 , 140986
15531 , 2030456 , 6309
15532 , 1374349 , 7110
15533 , 1767508 , 9474
15534 , 12032 , 541538
15535 , 775949 , 731839
15536 , 884366 , 13973
15537 , 1310172 , 2343
15538 , 170433 , 13756
15539 , 1990472 , 1112975
15540 , 1156462 , 4890
15541 , 1501589 , 1072
15542 , 1289189 , 12527
15543 , 2042637 , 3811
15544 , 1231037 , 3929
15545 , 795375 , 9870
15546 , 1082108 , 468585
15547 , 10613 , 1047001
15548 , 873764 , 6220
15549 , 84502 , 2665
15550 , 474324 , 8523
15551 , 9867 , 2000172
15552 , 204300 , 768825
15553 , 1223898 , 5806
15554 , 843770 , 209990
15555 , 1618642 , 363
15556 , 685039 , 3044
15557 , 82216 , 91
15558 , 297316 , 7022
15559 , 40174 , 3512
15560 , 1829906 , 1135841
15561 , 503385 , 984408
15562 , 1043081 , 3033
15563 , 1028 , 1772874
15564 , 263674 , 1158
15565 , 1502190 , 114456
15566 , 169836 , 6341
15567 , 1503892 , 2013
15568 , 1951750 , 12362
15569 , 605419 , 360
15570 , 177816 , 161854
15571 , 1358217 , 1314533
15572 , 1612838 , 10833
15573 , 226760 , 1029
15574 , 2030558 , 8835
15575 , 60657 , 5387
15576 , 695970 , 11770
15577 , 1070602 , 712
15578 , 1836942 , 5689
15579 , 31884 , 2692
15580 , 1626314 , 1618
15581 , 745212 , 5940
15582 , 1893980 , 7882
15583 , 833659 , 4927
15584 , 404254 , 4441
15585 , 249174 , 2040412
15586 , 156073 , 5699
15587 , 735013 , 2026409
15588 , 1925948 , 8170
15589 , 392375 , 1037176
15590 , 529957 , 1662415
15591 , 1486492 , 5540
15592 , 1519862 , 14054
15593 , 10312 , 554744
15594 , 1554106 , 514889
15595 , 1597224 , 12584
15596 , 1672564 , 6437
15597 , 423344 , 360275
15598 , 207226 , 2027324
15599 , 167947 , 7537
15600 , 710499 , 957
15601 , 1077450 , 821
15602 , 932754 , 530
15603 , 1718091 , 1822932
15604 , 8391 , 12979
15605 , 8132 , 1939883
15606 , 1519041 , 3800
15607 , 639466 , 12020
15608 , 883904 , 14451
15609 , 345383 , 6516
15610 , 1432123 , 14451
15611 , 574145 , 12353
15612 , 270722 , 8129
15613 , 1660777 , 10202
15614 , 1004764 , 11942
15615 , 1540426 , 5689
15616 , 1842586 , 8614
15617 , 1035369 , 2149
15618 , 3387 , 29951
15619 , 335261 , 1626473
15620 , 7817 , 201423
15621 , 146708 , 4834
15622 , 1319479 , 9222
